,phonetics_id,names,phonetics
19800,19800,zhukov,zoo-KAWF
19801,19801,zhvania,ZHVAH-nee-uh
19802,19802,zia,ZEE-ah
19803,19803,ziana,zee-AH-nah
19804,19804,ziemelis,zheh-MAY-lihs
19805,19805,zigiranyirazo,zee-geer-ah-nee-RAH-zoh
19806,19806,ziguele,zih-GAY-lee
19807,19807,zinchenko,ZEEN-chehn-kaw
19808,19808,zinni,ZIHN-nee
19809,19809,zivanovic,zhih-VAH-noh-vihch
19810,19810,zivkovic,ZHIHV-koh-vihch
19812,19812,zizic,ZHEE-zhihch
19813,19813,zlenko,ZLEHN-kaw
19814,19814,zoellick,ZEH-lihk
19815,19815,zongo,ZAWN-goh
19816,19816,zouabri,zoo-WAH-bree
19817,19817,zougam,zoo-GAM
19818,19818,zubak,ZOO-bahk
19819,19819,zubaydah,zoo-BAY-dah
19820,19820,zubkov,zoob-KAWF
19821,19821,zuendel,SIHN-dehl
19822,19822,zuma,ZOO-mah
19823,19823,zumel,soo-MEHL
19824,19824,zupljanin,zhoo-PLAH-neen
19825,19825,zuquilanda,soo-kee-LAHND-ah
19826,19826,zurabishvili,zoo-rah-BEESH-vee-lee
19827,19827,zuzul,ZHOO-zhuhl
19828,19828,zviagilsky,zvee-ah-HEEL-skee
19829,19829,zvinavashe,zee-nah-VAH-shay
19830,19830,zwelithini,zweh-lih-TEE-nee
19831,19831,zyazikov,ZYAH-zeh-kawf
19832,19832,zypries,ZOO-prees
19833,19833,zyuganov,zyoo-GAHN-awf
20207,20207,egil,A-gihl
20208,20208,sam,SAM
20209,20209,merang,MEH-rang
20211,20211,aslan,AHS-lahn
20212,20212,narciso,nahr-SEE-soh
20213,20213,ferhat,fehr-HAHT
20214,20214,khodayir,koh-dah-YEER
20215,20215,mahmoud,mah-MOOD
20216,20216,fereidoun,feh-ree-DOON
20217,20217,namik,NAH-mihk
20218,20218,moulay,MOHL-eye
20219,20219,shadi,SHAH-dee
20220,20220,haider,H-EYE-dahr
20223,20223,nuradin,noor-ah-DIHN
20224,20224,fikret,FEEK-reet
20225,20225,oralbai,aw-ruhl-B-EYE
20226,20226,humam,hoo-MAM
20227,20227,abdul-aziz,AHB-duhl-ah-zeez
20228,20228,farooq,fahr-OOK
20229,20229,omar,OH-MAHR
20230,20230,zaini,Z-EYE-nee
20231,20231,myktybek,mook-too-BEHK
20232,20232,shintaro,sheen-TAH-roh
20233,20233,shinzo,SHEEN-zoh
20235,20235,harsha,HAHR-shah
20236,20236,mohamed,moh-HAH-mehd
20237,20237,bulat,BOO-laht
20238,20238,moshood,moh-SHOOD
20239,20239,aleksandras,ah-lehk-SAHN-drahs
20242,20242,mukhtar,MOOK-tahr
20243,20243,sergei,sir-GAY
20244,20244,guram,GOO-rahm
20245,20245,efren,EHF-rehn
20246,20246,abdulsalami,ahb-doo-sah-LAM-ee
20247,20247,atiku,ah-TEE-koo
20248,20248,remigijus,reh-MEE-ghee-uhs
20249,20249,angel,AHN-hehl
20250,20250,vladislav,vlah-dih-SLAHF
20251,20251,ahmat,ah-MAHT
20252,20252,rodolphe,roo-DAWLF
20253,20253,runggye,ruhng-GAY
20254,20254,mariano,mah-ree-AH-noh
20255,20255,udi,OO-dee
20256,20256,anatoli,ah-nah-TOH-lee
20257,20257,valdas,VAHL-dahs
20258,20258,yevgeny,yehv-GAY-nee
20259,20259,adebayo,ah-dehb-EYE-yoh
20260,20260,lamidi,lah-MEE-dee
20261,20261,merab,meh-RAHB
20263,20263,rahim,rah-HEEM
20264,20264,xhevat,jeh-VAHT
20265,20265,konrad,KOHN-raht
20266,20266,olu,oh-LOO
20267,20267,janos,YAH-noosh
20268,20268,lam,LAHM
20269,20269,blagoje,BLAH-goh-yeh
20270,20270,magda,MAHK-dah
20271,20271,nikolai,nee-kohl-EYE
20272,20272,sunday,SUHN-day
20273,20273,ali,ah-LEE
20274,20274,nagi,NAH-JEE
20275,20275,bahran,baa-RAHN
20276,20276,nicholae,nih-kohl-EYE-ah
20277,20277,fehmi,FEH-MEE
20278,20278,kanu,KAN-oo
20279,20279,boris,baw-REES
20280,20280,igbal,IHG-bahl
20281,20281,olisa,oh-LEE-suh
20282,20282,yawovi,yah-WOH-vee
20283,20283,hashem,hah-SHEHM
20284,20284,abdourahim,ahb-doo-rah-HEEM
20285,20285,giovanni,joh-VAH-nee
20286,20286,carlos,KAHR-lohs
20287,20287,bertie,BEHR-tee
20288,20288,dermot,DEHR-maht
20290,20290,allam-mi,ah-lah-MEE
20291,20291,reza,ray-ZAH
20293,20293,qari,kah-REE
20294,20294,abiy,AH-bee
20295,20295,fakhruddin,fahk-roo-DIHN
20296,20296,iajuddin,ee-ah-joo-DEEN
20298,20298,rafeeudin,rah-fee-oo-DEEN
20299,20299,shafi,SHOH-fee
20300,20300,shahabuddin,shah-HAH-boo-deen
20301,20301,shamshad,shahm-shahd
20302,20302,wajihuddin,vah-jee-oo-DEEN
20303,20303,wakil,wah-KEEL
20304,20304,yazuddin,YAH-zoo-deen
20305,20305,zafaryab,ZAH-fahr-yahb
20306,20306,ali,AH-lee
20307,20307,vilson,veel-SOHN
20308,20308,esko,EHS-koh
20309,20309,andre,ahn-DRAY
20310,20310,martti,MAHR-tee
20312,20312,askar,AHS-kahr
20313,20313,hideyuki,hee-day-YOO-kee
20314,20314,odein,ohd-YEHN
20315,20315,aidar,EYE-dahr
20316,20316,bermet,behrm-YEHT
20317,20317,recep,reh-JEHP
20318,20318,ilyas,eel-YAHS
20319,20319,ruslan,roos-LAHN
20320,20320,daniil,dah-nee-EEL
20323,20323,temirbek,teh-meer-BEHK
20325,20325,abdulkadir,ahb-dool-KAH-dehr
20326,20326,hussaini,hoo-SAY-nee
20327,20327,khalil,kah-LEEL
20329,20329,adnan,ahd-NAHN
20333,20333,adnan,AHD-NAHN
20334,20334,awn,AWN
20336,20336,najib,nah-JEEB
20338,20338,sajida,SAJ-eh-dah
20339,20339,luay,loo-EYE
20347,20347,nasser,NASS-ehr
20348,20348,salam,sah-LAHM
20349,20349,mehmed,MEH-mehd
20350,20350,toussaint,TOO-saah(n)
20351,20351,diepreye,DAY-pree-a
20352,20352,abdurahman,ahb-duh-rah-MAHN
20353,20353,ricardo,ree-KAHR-doh
20355,20355,ali,AL-lee
20356,20356,geraldo,zhehr-AHL-doh
20357,20357,khizry,heez-REE
20358,20358,khalid,KAH-lihd
20359,20359,efrain,ehf-rah-EEN
20360,20360,vagit,vah-GHEET
20361,20361,ihor,EE-hohr
20362,20362,arnaldo,ahr-NAHL-doh
20363,20363,jose,zhoo-SAY
20364,20364,lydmilla,lood-MEE-leh
20365,20365,zhores,zhaw-REHS
20366,20366,raul,rah-OOL
20367,20367,errol,EH-rohl
20368,20368,samuel,SAM-yoo-ehl
20369,20369,heydar,HAY-dahr
20370,20370,atai,aht-EYE
20371,20371,ilham,EEL-hahm
20372,20372,mukhu,MOO-kooh
20373,20373,mari,MAH-ree
20374,20374,alu,ah-LOO
20375,20375,iyad,eh-YAHD
20376,20376,salvador,sahl-vah-DOOR
20378,20378,zokirjan,ZAH-KIHR-JAHN
20379,20379,joaqin,wah-KEEN
20380,20380,giorgos,YAWR-yuhs
20381,20381,deng,DEHNG
20382,20382,tayssir,tay-SEER
20383,20383,mukhtar,mook-tahr
20385,20385,joseba,hoh-SAY-fah
20387,20387,luis,loo-EESH
20388,20388,hama,hah-MAH
20389,20389,rene,reh-NAY
20390,20390,yukiya,YOO-kee-ah
20391,20391,guiliano,jool-YAH-noh
20392,20392,idi,EE-dee
20393,20393,shahram,shah-RAHM
20394,20394,alikhan,ah-lee-KAHN
20396,20396,bruno,broo-NOH
20398,20398,pagan,pah-GAN
20399,20399,nicos,NEE-kohs
20400,20400,ivan,EE-vahn
20401,20401,ghalib,GAH-leeb
20402,20402,stoyan,STOY-ahn
20404,20404,manuel,mahn-WEHL
20405,20405,beniamino,behn-yee-ah-MEE-noh
20406,20406,giulio,JOOL-yoh
20408,20408,vytenis,VEE-tan-yihs
20409,20409,yuri,YOO-ree
20410,20410,edwardo,ehd-WAR-doh
20411,20411,nahas,NAH-hahs
20412,20412,mijo,MEE-yoh
20413,20413,alexander,ah-lehk-SAHN-dehr
20414,20414,kofi,KOH-fee
20415,20415,andrus,ahn-DROOS
20417,20417,jozsef,YOH-zehf
20419,20419,ennio,EHN-yoh
20420,20420,alexi,ah-lehk-SAY
20421,20421,zelyka,ZHEHL-ee-kah
20422,20422,michel,mee-SHELL
20423,20423,david,dah-VEED
20424,20424,benigno,beh-NEEG-noh
20425,20425,corazon,koh-rah-SOHN
20428,20428,suha,SOO-hah
20429,20429,yasser,YASS-sir
20430,20430,abbas,AB-awss
20432,20432,fernando,fehr-NAHN-doh
20433,20433,rolando,roh-LAHN-doh
20434,20434,redzhebai,reh-jehp-B-EYE
20435,20435,georgiy,gay-OHR-ghee
20436,20436,louise,loo-EEZ
20437,20437,dominick,doh-mih-NEEK
20438,20438,vladislav,VLAHD-ih-slahv
20439,20439,moshe,moh-SHEH
20440,20440,felix,FAY-leeks
20441,20441,karim,kah-REEM
20442,20442,france,FRAN-say
20443,20443,francisco,frahn-SEES-koh
20444,20444,oscar,OH-skahr
20445,20445,said,sah-EED
20446,20446,negip,nay-GHEEP
20448,20448,bulent,boo-LEHNT
20449,20449,francis,FRAN-sihss
20450,20450,abdullah,ahb-DOOL-ah
20451,20451,victor,VIHK-tohr
20561,20561,mohsen,moh-SEHN
20562,20562,richard,RIH-chahrd
20563,20563,enaam,ee-NAHM
20564,20564,thorolfur,TOHR-ohl-vehr
20567,20567,jose,hoh-SAY
20568,20568,vitaly,vee-TAH-lee
20569,20569,vladimir,vlad-EH-meer
20570,20570,sameh,say-MEH
20571,20571,habibollah,hah-bee-boh-LAH
20572,20572,halldor,hal-DOOR
20573,20573,paddy,PAD-dee
20574,20574,hashem,HAH-shehm
20575,20575,misir,meh-SEER
20576,20576,gabi,GAH-bee
20577,20577,hanan,ha-NAHN
20578,20578,aslambek,ahs-lahm-BEHK
20579,20579,taro,TAH-roh
20580,20580,julian,JOO-lee-ahn
20582,20582,adou,add-OO
20583,20583,azali,ah-ZAH-lee
20584,20584,pavel,PAH-vehl
20585,20585,alfredo,ahl-FRAY-doh
20586,20586,shahla,shah-LAH
20587,20587,besir,BEH-sheer
20589,20589,almazbek,AHL-MAHZ-BYEHK
20591,20591,overzgeldy,oh-wehrz-ghehl-DEE
20592,20592,alejandro,ah-lay-HAHN-droh
20594,20594,george,JOHRJ
20595,20595,hanif,hah-NEEF
20596,20596,dodojan,doh-doh-ZHAHN
20601,20601,paul,POHL
20602,20602,arsen,ahr-SEHN
20603,20603,muzafar,moo-zah-FAHR
20604,20604,turgay,TOORG-eye
20605,20605,akhmed,ahk-MYEHT
20606,20606,rodrigo,rohd-REE-goh
20607,20607,smilja,SMEEL-yah
20608,20608,prosper,PROHS-pehr
20610,20610,imad,EYE-mad
20611,20611,ghalib,GAH-lihb
20612,20612,hamid,hah-MIHD
20613,20613,moody,MOO-dee
20614,20614,lidetu,lee-DEH-too
20615,20615,ami,AH-mee
20616,20616,danny,DAH-nee
20617,20617,koray,kohr-EYE
20618,20618,zarifou,zah-ree-FOO
20619,20619,patricio,pah-TREES-yoh
20620,20620,fawzi,FAW-see
20621,20621,massoud,mah-SOOD
20622,20622,humayun,hoo-mah-YOON
20623,20623,golam,goh-LAHM
20624,20624,mykola,mee-KOH-lah
20625,20625,parnaz,p-air-NAWZ
20626,20626,rustam,roos-TAHM
20627,20627,ameer,AH-MEER
20628,20628,sartaj,sahr-TAHJ
20629,20629,shaukat,SHAW-kuht
20630,20630,tariq,TAH-rihk
20632,20632,audronius,ah-DROH-nuhs
20634,20634,fateh,FAT-eh
20637,20637,ibrahim,ee-BRAH-heem
20638,20638,farahtullah,fah-rah-too-LAH
20639,20639,samvel,sahm-VEHL
20640,20640,milan,MEE-lahn
20641,20641,mikhail,mihk-hah-EEL
20642,20642,andrej,AHN-Dray
20643,20643,hayk,H-EYE-K
20644,20644,celestino,seh-lehs-TEE-noh
20645,20645,hedi,HEH-dee
20647,20647,dai,dah-EE
20648,20648,abdoulaye,ahb-dool-EYE-hee
20650,20650,mudar,moo-DAHR
20651,20651,annalena,ann-uh-LEEN-uh
20654,20654,artur,ahr-TOOR
20655,20655,emadeddin,ee-maw-doh-DEEN
20656,20656,theoneste,teh-oh-NEHS-teh
20659,20659,devlet,dehv-LEHT
20660,20660,ghairat,r-eye-RAHT
20661,20661,gordon,GOHR-duhn
20662,20662,frank,FRANK
20663,20663,odes,ohd-EYES
20664,20664,radovan,RAH-doh-vahn
20665,20665,mahmut,MAH-muht
20666,20666,soumailah,soo-mah-EE-lah
20667,20667,shapour,shah-POOR
20668,20668,kurmanbek,KOOR-MAHN-BEHK
20669,20669,dora,DOOR-ah
20670,20670,david,DAH-veet
20671,20671,joaquin,hwah-KEEN
20672,20672,haradin,HAH-RAH-DEEN
20673,20673,abbas,ah-BAHS
20674,20674,anton,ANN-tuhn
20675,20675,hakam,HAH-kahm
20676,20676,peter,PEE-tehr
20677,20677,leszek,LEH-shehk
20679,20679,ngconde,(n)KAWN-day
20680,20680,marek,MAH-rehk
20682,20682,oldemiro,ohl-deh-MEER-oh
20683,20683,aloyzas,ah-loh-EE-zahs
20685,20685,canaan,KAY-nahn
20686,20686,chimunthu,chih-MOON-too
20687,20687,joyce,JOY-SS
20688,20688,rupiah,roo-PEE-ah
20922,20922,anura,ah-NOOR-ah
20923,20923,sirimavo,sih-ree-MAH-VOH
20925,20925,mamata,MAHM-tah
20926,20926,paolo,pah-OO-loo
20927,20927,hugo,OO-goh
20928,20928,ehud,eh-HOO-D
20930,20930,valery,vah-LEH-ree
20931,20931,francics,FRAHN-cheesk
20932,20932,libere,leeb-AIR
20933,20933,movsar,mawv-SAHR
20935,20935,agatha,AH-gah-teh
20936,20936,carolina,kah-roh-LEE-nah
20937,20937,virgilio,veer-HEEL-yoh
20940,20940,marwan,mahr-WAHN
20941,20941,qassam,kah-SAHM
20942,20942,ghassan,gah-SAHN
20943,20943,nir,NEER
20944,20944,christian,KRIHSHT-yehn
20946,20946,dhiren,dih-REEN
20948,20948,charlene,shahr-LEEN
20949,20949,wladyslaw,vwah-DEE-swahf
20950,20950,urmat,oor-MAHT
20952,20952,nechirvan,neh-cheer-VAHN
20953,20953,shamil,shah-MEEL
20954,20954,ilker,EELK-air
20956,20956,traian,tr-eye-AHN
20957,20957,lulzim,LOOL-zihm
20958,20958,ramazan,rah-mah-ZAHN
20959,20959,zemarai,zeh-mahr-EYE
20960,20960,salman,SAHL-MAHN
20961,20961,abdul,AHB-DOOL
20963,20963,osama,oh-SAH-mah
20964,20964,djibril,jih-BREEL
20965,20965,wouter,VOHT-ehr
20966,20966,jyoti,JOH-tee
20967,20967,deo,DAY-oo
20968,20968,vladan,VLAH-dahn
20969,20969,fulgencio,fool-HEHN-syoh
20970,20970,jorge,HOR-hay
20971,20971,cesare,CHAYZ-ah-ray
20972,20972,antoinette,ann-twah-NEHT
20973,20973,ramanzani,rah-mahn-ZAH-nee
20974,20974,sanjaa,SAHN-jay
20976,20976,deniz,DEHN-IHZ
20977,20977,omar,OH-mahr
20978,20978,francois,frah(n)-SWAH
20979,20979,abdolali,ahb-dohl-ah-LEE
20980,20980,mehdi,meh-DEE
20982,20982,auerobi,oor-EYE-bee
20983,20983,ljubisa,LYOO-bih-shah
20985,20985,fathima,FAH-tee-mah
20986,20986,menachem,meh-NAH-hehm
20987,20987,alija,AH-lee-ah
20988,20988,zahra,zah-RAH
20989,20989,yossi,YOH-see
20990,20990,eugen,a-oh-GEHN
20991,20991,azimbek,ah-zihm-BEHK
20992,20992,chokri,SHOO-KREE
20995,20995,abdelouahed,ahb-dehl-WAH-hehd
20996,20996,abdelaziz,ahb-dehl-ah-ZEES
20997,20997,beriz,beh-REEZ
20998,20998,marko,MAHR-kaw
21000,21000,ales,AH-lehs
21003,21003,chadli,SHAD-lee
21004,21004,kakha,KAHK-hah
21006,21006,boualem,boo-ah-LEHM
21007,21007,alberto,ahlb-AIR-toh
21008,21008,fatou,fah-TOO
21009,21009,henri,ahn-REE
21010,21010,kurbanguli,koor-bahn-goo-LEE
21012,21012,solomon,SAH-LOH-MAHN
21015,21015,sali,sah-LEE
21016,21016,jaime,H-EYE-may
21018,21018,ben,BEHN
21019,21019,maxime,max-EEM
21020,21020,nedelcho,neh-DEHL-koh
21021,21021,nabih,nah-BEE
21022,21022,tarcisio,tahr-CHEES-yoh
21023,21023,andris,AHN-drihs
21024,21024,indulis,IHN-doo-lihs
21025,21025,kizza,KEE-zah
21026,21026,ingrid,EEN-GREED
21027,21027,bruce,BR-OO-SS
21028,21028,vjekoslav,v-YEHK-oh-slahv
21029,21029,gela,GEH-lah
21030,21030,rana,RAH-nah
21031,21031,uma,OO-mah
21032,21032,benazir,BEHN-ah-zeer
21033,21033,marco,MAHR-koh
21034,21034,rogatien,roh-GAH-see-ehn
21035,21035,edhem,EHD-hehm
21036,21036,joseph,JOH-sehf
21037,21037,badri,BAD-ree
21039,21039,rafael,rah-fah-EHL
21040,21040,mieczyslaw,MYEH-cheh-swahf
21041,21041,reynaldo,ray-NAHL-doh
21042,21042,betty,BEH-tee
21043,21043,steve,STEEV
21044,21044,carl,KAHRL
21045,21045,slobodan,sloh-BOH-dahn
21048,21048,suroyo,soo-ROH-yoh
21049,21049,ramsi,RAM-see
21050,21050,akin,AH-kihn
21051,21051,valdis,VAHL-dihs
21052,21052,fatih,FAH-tee
21053,21053,azmi,AHZ-mee
21054,21054,bismillah,bihs-mih-LAH
21055,21055,tendai,tehnd-EYE
21056,21056,frederick,freh-deh-REEK
21057,21057,paul,PAWL
21058,21058,ivan,ee-VAHN
21059,21059,pasteur,pahs-TEHR
21060,21060,augustin,ah-GUHS-tihn
21061,21061,milovan,MEE-loh-vahn
21393,21393,fergus,FEHR-guhss
21394,21394,vidoje,VEE-doh-yeh
21395,21395,rod,RAHD
21396,21396,moses,MOH-sehs
21397,21397,tony,TOH-nee
21398,21398,herbert,HER-bert
21399,21399,tihomir,TEE-hoh-meer
21400,21400,mario,MAH-ree-oh
21401,21401,martin,mah-TEHN
21402,21402,graham,GRAHM
21403,21403,hans,HAHN(t)S
21404,21404,veselin,veh-SEHL-ihn
21405,21405,christoph,krihs-TAWF
21406,21406,mate,MAH-teh
21407,21407,janko,YAHN-koh
21408,21408,emil,a-MEEL
21412,21412,allan,AL-ann
21414,21414,nenad,NEH-nahd
21415,21415,rohitha,roh-HEE-tah
21416,21416,bohdan,boh-DAHN
21417,21417,zeev,zeh-EHV
21418,21418,enrique,ehn-REE-kay
21419,21419,vladimir,vlah-DEE-meer
21420,21420,jair,Jaa-eer
21422,21422,yero,YEH-roh
21423,21423,eduard,A-doo-ahrd
21424,21424,volodimir,voh-loh-DEE-meer
21425,21425,abass,ahb-ASS
21426,21426,felix,FAY-lihks
21427,21427,yelena,yell-YEH-nah
21429,21429,happyton,HAPPY-tuhn
21431,21431,julio,HOO-lee-oh
21432,21432,boiko,BOY-koh
21435,21435,pavel,PAH-vuhl
21436,21436,ljubomir,L-YOO-boh-meer
21440,21440,nicola,nee-KOH-lah
21441,21441,ljube,LYOO-beh
21442,21442,bernard,B-AIR-nahrd
21443,21443,pik,PIHK
21444,21444,roelof,ROO-lawf
21445,21445,abdelmajid,ab-dehl-mah-ZHEED
21447,21447,faris,FAIR-ihs
21450,21450,kamel,kah-MEHL
21451,21451,habib,hah-BEEB
21452,21452,viktor,VEEK-tohr
21453,21453,desi,DAY-see
21455,21455,abdelkader,ahb-dehl-KAH-dehr
21456,21456,jose,ZHOH-zay
21458,21458,murat,moo-RAHT
21459,21459,milorad,MEE-loh-rahd
21460,21460,dimitru,dee-MEE-troo
21461,21461,lakhdar,LAHK-dahr
21462,21462,serge,SEHRJ-(eh)
21463,21463,willy,VIH-lee
21464,21464,nedzad,NEH-jahd
21465,21465,don,DAHN
21466,21466,algirdas,AHL-geer-dahs
21467,21467,radoslav,RAH-doo-slahv
21470,21470,thierry,teh-REE
21471,21471,zbigniew,Z-BIG-nyehv
21472,21472,barbara,BAHR-bah-rah
21474,21474,evintz,eh-VEHNTS
21475,21475,leonie,lay-oh-NEE
21476,21476,dusan,DOO-shahn
21478,21478,flora,FLOH-rah
21480,21480,jan,YAHN
21481,21481,france,FRAHNTS
21482,21482,abdala,ahb-dah-LAH
21483,21483,vlado,VLAH-doh
21484,21484,ildefonsas,ihl-deh-FOHN-sahs
21486,21486,drazen,DRAH-zhehn
21487,21487,bosko,BAHSH-koh
21488,21488,muhammadu,moo-hah-MAH-doo
21489,21489,pero,PEH-roh
21490,21490,momir,MOH-mihr
21491,21491,predrag,PREH-drahg
21492,21492,rade,RAH-deh
21493,21493,aslanbek,ahs-lahn-B-YEHK
21494,21494,pedro,PEH-droh
21496,21496,lunda,LOON-dah
21497,21497,jaroslav,YAH-roh-slahv
21498,21498,avraham,AHV-rah-hahm
21499,21499,nino,NEE-noh
21500,21500,forbes,FOHRBS
21501,21501,mykolas,MEE-koh-lahs
21503,21503,alberto,ahl-BEHR-toh
21504,21504,mangosuthu,mahn-goh-SOO-TOO
21505,21505,algirdas,ahl-GIHR-dahs
21506,21506,pete,PETE
21509,21509,yasar,yeh-SHAHR
21510,21510,jerzy,YEH-zhih
21511,21511,diosdado,dee-ohs-DAH-doh
21512,21512,carlo,KAR-loh
21513,21513,luis,loo-EES
21514,21514,radimir,RAH-tee-meer
21515,21515,zeki,ZAY-kee
21516,21516,sabahattin,sah-bah-hah-TEEN
21517,21517,rafael,rahf-eye-EHL
21520,21520,marian,MAH-ree-ahn
21521,21521,eduardo,ehd-WAHR-doh
21522,21522,eugene,eh-ZHAY-n
21525,21525,david,DAY-vihd
21526,21526,radu,RAH-doo
21528,21528,alfonso,ahl-FOHN-soh
21934,21934,monie,moh-NEE
21935,21935,dante,DAHN-tay
21936,21936,constantinos,kohn-stahn-TEE-nohs
21938,21938,jesus,hay-SOOS
21939,21939,cuauhtemoc,kwah-oo-TAY-mohk
21940,21940,juan,HWAHN
21941,21941,pedro,PAY-droh
21943,21943,augustin,ow-goo-STEEN
21944,21944,rosalynn,ROHZ-ah-lihn
21945,21945,horacio,ohr-RAH-see-oh
21949,21949,julian,who-lee-AN
21950,21950,xiomara,see-oh-MAH-rah
21951,21951,slobodan,SLOH-boh-dahn
21952,21952,domingo,doh-MEEN-goh
21953,21953,dragan,DRAH-GAHN
21954,21954,nicolae,nee-kohl-EYE-eh
21955,21955,agim,ah-GHEEM
21957,21957,jude,ZHOOD
21958,21958,andrzej,AHND-zhay
21959,21959,winston,WIHN-stuhn
21961,21961,vinicio,vee-NEE-see-oh
21965,21965,ranko,RAHN-koh
21966,21966,hikmet,hihk-MEHT
21967,21967,carme,KAHR-may
21969,21969,gwanda,GWAHN-dah
21971,21971,salem,SAH-lehm
21972,21972,abderrahmane,ahb-dehr-rah-MAHN
21973,21973,camille,kah-MEEL
21974,21974,bachtiar,BAHK-tee-AHR
21976,21976,subrahmanyan,soo-brah-MAHN-yahn
21977,21977,elaine,ee-LAYN
21978,21978,eliscar,a-lees-KAHR
21979,21979,eugenia,yoo-JEEN-ee-ah
21980,21980,leonce,LAY-OHNSS
21982,21982,daranee,dah-rah-NEE
21983,21983,somnath,SOHM-naht
21984,21984,kerim,keh-REEM
21985,21985,amarsingh,ah-mahr-SIHNG
21986,21986,iftikhar,ihf-tih-KAHR
21987,21987,mahendra,mah-HEHN-drah
21989,21989,kalpana,KAHL-pah-nah
21990,21990,daniel,DAHN-yehl
21991,21991,haribou,HAH-ree-boh
21995,21995,mark,MAHRK
21998,21998,konstantin,kohn-stehn-TEEN
22000,22000,taras,tah-RAHS
22001,22001,michael,M-EYE-kll
22002,22002,angidi,ahn-JEE-dee
22003,22003,zurab,zoo-RAHB
22004,22004,wellington,WELL-ihng-tuhn
22005,22005,palaniappan,pah-lahn-ee-AH-puhn
22007,22007,eugene,yoo-JEEN
22009,22009,aeneas,A-nee-ehs
22010,22010,chukwuemeka,choo-koo-MAY-kah
22011,22011,georges,ZH-OHR-ZH
22012,22012,frederick,FREH-deh-rihk
22013,22013,cassim,KASS-ihm
22014,22014,patrick,PAT-rihk
22015,22015,laura,LAU-rah
22016,22016,jacques,ZHAHK
22017,22017,orton,OHR-tuhn
22018,22018,vera,VEER-ah
22019,22019,joaquim,joo-ah-KEEN
22020,22020,nyimpine,nyihm-PEE-nay
22024,22024,mukar,moo-KAHR
22025,22025,karma,KAHR-mah
22027,22027,anwarullah,ahn-wahr-roo-LAH
22028,22028,badruddoza,buhd-roo-doh-ZAH
22029,22029,shamsher,shahm-SHEHR
22475,22475,demetris,dee-MEE-treess
22476,22476,juergen,YOOR-ghehn
22477,22477,michalis,mee-KAH-lees
22479,22479,igor,EE-grr
22480,22480,un-chan,CHUHNG
22482,22482,wladyslaw,v-wah-DEE-swahf
22484,22484,cemil,jeh-MIHL
22485,22485,dursun,DOOR-suhn
22486,22486,aaron,ah-hah-ROHN
22488,22488,tansu,TAHN-soo
22489,22489,roy,ROY
22490,22490,wlodzimierz,v-woh-JEEM-yehsh
22491,22491,adrian,ahd-ree-AHN
22492,22492,cestmir,CHEHST-MEER
22493,22493,soumaila,soo-may-EE-lah
22494,22494,willy,WEE-lee
22495,22495,nick,NIHK
22496,22496,glafcos,GLAHF-kohs
22497,22497,kinza,KEEN-zah
22498,22498,ann,ANN
22499,22499,yves,EEV
22500,22500,guy,GHEE
22501,22501,johan,yoh-HAHN
22502,22502,sergio,S-AIR-joh
22504,22504,alvaro,AHL-vah-roh
22505,22505,yvan,ee-VAH(n)
22507,22507,alpha,AHL-fah
22508,22508,garry,GAAH-ree
22509,22509,emil,eh-MEEL
22510,22510,lansana,lahn-SAH-nah
22512,22512,valentin,VAH-lehn-teen
22514,22514,dobrica,DOH-breet-sah
22515,22515,kabura,kah-BOOR-ah
22516,22516,gino,JEE-noh
22517,22517,pascal,PASS-kahl
22518,22518,abdoulaye,ahb-dool-EYE
22519,22519,fabien,fah-bee-EHN
22521,22521,ancelin,AH(n)-soo-laa(n)
22523,22523,nebojsa,NEH-boy-shah
22524,22524,brian,BR-EYE-ahn
22525,22525,miron,MIH-rahn
22526,22526,bettino,beh-TEE-noh
22527,22527,simon,S-EYE-muhn
22528,22528,santiago,sahnt-YAH-goh
22529,22529,edith,A-deet
22530,22530,lucian,LOO-CHEE-AHN
22531,22531,william,WIHL-yuhm
22532,22532,branko,BRAHN-koh
22533,22533,laszlo,LAHS-loh
22534,22534,istavan,his-tah-VAHN
22536,22536,slavko,SLAHV-kaw
22538,22538,mirko,MEER-koh
22539,22539,slawomir,swah-VOH-meer
22540,22540,piotr,P-YOH-tehr
22541,22541,massimo,MAH-see-moh
22542,22542,roberto,rohb-AIR-toh
22543,22543,nexhat,neh-JAHT
22544,22544,ivica,ee-VEET-sah
22545,22545,mohammad,moh-hah-MAHD
22546,22546,vyacheslav,vee-EH-cheh-slahf
22547,22547,mullah,moo-LAH
22550,22550,abdelmajid,ah-dehl-mah-JEED
22552,22552,romeo,ROH-may-oh
22553,22553,waldemar,vahl-DEH-mahr
22554,22554,adam,AH-DAHM
22555,22555,mahamadou,mah-hah-mah-DOO
22556,22556,mvume,(m)VOO-mee
22557,22557,celso,dahn-YEHL
22558,22558,valentin,vah-lehn-TEEN
22559,22559,gotfried,GAHT-freed
22560,22560,abdullah,ahb-DUH-lah
22561,22561,kasim,KAH-sihm
22562,22562,armen,AHR-mehn
22563,22563,oussainou,oo-SAY-noo
22564,22564,ismail,EES-m-eye-ehl
22565,22565,bambang,BAHM-bahng
22568,22568,thomas,TAHM-ahs
22570,22570,edmond,ED-muhnd
22571,22571,hilario,ee-LAH-ree-oh
