phonetics_id,names,phonetics
9844,orazov,aw-RAH-zawf
9845,orban,OHR-bahn
9846,ordzhonikidze,awr-duhzh-aw-nee-KEED-zeh
9847,orejuela,aw-reh-HWAY-lah
9848,oren,OH-rehn
9849,oric,AW-rihch
9850,ornek,err-NEHK
9851,orszag,OHR-zag
9852,ortega,ohr-TAY-gah
9853,oshima,OH-shee-mah
9854,oshiomohle,oh-sheh-MOH-leh
9855,oskanian,oh-skahn-YAHN
9856,ostreni,aw-STREH-nee
9857,otegi,oh-TEH-ghee
9858,othman,ohth-MAHN
9859,otti,oh-TEE
9860,otunbayeva,oh-toon-BAH-yeh-vah
9861,ouattara,WAH-tah-rah
9862,oueddei,weh-DAY
9863,ouedraogo,weh-DRAH-goh
9864,ouellet,weh-LEHT
9865,ouko,aw-OO-koh
9866,oumarou,oo-MAH-roo
9867,ounapuu,OH-nah-poo
9868,ousmane,oos-MAHN
9869,ouyahia,oo-YAH-hyah
9870,ovelar,oh-vee-LAHR
9871,oviedo,oh-vee-A-doh
9872,ozal,err-ZAHL
9873,ozawa,oh-ZAH-wah
9874,ozawa,OH-zah-wah
9875,ozel,OH-zehl
9876,ozkan,ERRZ-kahn
9877,ozkok,EHRZ-kehrk
9878,pabriks,PAH-breeks
9879,pacheco,pah-CHAY-koh
9880,pacolli,paht-ZOH-lee
9881,paet,B-EYE-eht
9882,pahad,pah-HAHD
9883,pahor,PAH-hohr
9884,paihama,p-eye-AH-mah
9885,paisley,PAYZ-lee
9886,pakpahan,pahk-pah-HAHN
9887,paksas,PAHK-sahs
9888,palach,PAH-lahk
9889,palacio,pah-LAHS-yoh
9890,palacio,pah-LAH-see-oh
9891,palenfo,pah-LEHN-foh
9892,palme,PAL-meh
9893,palocci,pah-LAH-chee
9894,pamfilova,pahm-FEE-loh-vah
9895,pampuro,pahm-POO-roh
9896,pamuk,PAH-mook
9897,pamungkas,pah-MOONG-kahs
9898,panday,PAHN-dee
9899,pande,PAHN-day
9900,pandelis,pahn-deh-LEESS
9901,pandurevic,pahn-DOO-reh-vihch
9902,panetta,pah-NEHT-tah
9903,pangalos,PAHN-gah-lohs
9904,paniagua,pah-nee-AH-gwah
9905,panic,PAH-nihch
9906,pankov,pahn-KAWF
9907,pantovic,PAHN-toh-vihch
9908,panyarachun,pahn-yah-rah-CHOON
9909,papaconstantinou,pah-pah-kohn-stahn-TEEN-oo
9910,papademos,pah-pah-THEE-mohs
9911,papadopoulos,pah-pah-THOH-poo-lohss
9912,papanastasiou,pah-pah-nah-STAH-see-oo
9913,papandreou,pah-pahn-DRAY-oo
9914,papantoniou,pah-pah-doh-NEE-oo
9915,papon,pap-PAW(n)
9916,papoulias,pah-POOL-yahs
9917,paracha,pah-RAH-chah
9918,parad,PAH-rahd
9919,paradza,pah-RAHD-zah
9920,paramhans,PAH-RAHM-HAHNS
9921,paravac,PAH-rah-vahts
9922,pariranyatwa,pah-reer-ahn-YAHT-wah
9923,parkanova,pahr-kah-noh-VAH
9924,paroubek,PAH-roh-behk
9925,parts,PAHRTS
9926,parvanov,pahr-VAH-nawf
9927,pasqua,PAHS-KWAH
9928,passy,PAH-see
9929,pastora,pahs-TOH-rah
9930,pastrana,pah-STRAH-nah
9931,pataki,pah-TAH-kee
9932,patarkatsishvili,pah-tahr-kah-tihsh-VEE-lee
9933,patel,pah-TEHL
9934,patel,puh-TEHL
9935,patil,PAH-tihl
9936,patino,pah-TEEN-yoh
9937,patriota,pah-tree-OH-tah
9938,patrushev,PAH-troo-shehv
9939,paulauskas,paw-LAH-OH-skahs
9940,pavic,PAH-vihch
9941,pavkovic,PAHV-koh-veech
9942,pawlak,PAHV-lahk
9943,pecorelli,peh-kohr-REH-lee
9944,peirano,pay-RAH-noh
9945,pelevic,PEH-leh-vihch
9946,pelosi,peh-LOH-see
9947,pena,PAYN-yah
9948,pequeno,pih-KAY-noh
9949,perben,pehr-BAHN
9950,pereira,peh-RAY-rah
9951,pereira,pee-RAY-rah
9952,peres,PEH-rehs
9953,peretz,PEH-rehts
9954,perez,PEH-rehz
9955,perisic,PEH-ree-sheech
9956,perminov,pehr-MEE-nawv
9957,peron,peh-ROHN
9958,perovic,PEH-roh-vihch
9959,persson,PEHR-shohn
9960,pesic,PEH-seech
9961,peterle,peh-TEHR-leh
9962,peterson,PAY-tehr-suhn
9963,petkovic,PEHT-koh-vihch
9964,petrac,PEH-trahch
9965,petraeus,peh-TRAY-uhs
9966,petrasevic,peht-RAH-shay-vihch
9967,petros,PEHT-rohss
9968,petrovic,PEH-troh-vihch
9969,petsalnikos,peht-SAHL-nee-kohss
9970,pfebve,FEH-vay
9971,philemon,fihl-eh-MOHN
9972,philippe,fih-LEEP
9973,phoumsavan,poom-seh-WAHN
9974,picula,PEET-soo-lah
9975,piebalgs,PEE-ah-bahlgs
9976,piechota,p-yeh-HOH-tah
9977,pignanelli,peen-yeh-NEH-lee
9978,pikrammenos,peek-rah-MEHN-ohs
9979,piks,PEEKS
9980,pilip,PIH-lihp
9981,pillay,pih-LAY
9982,pinda,PEEN-dah
9983,pineda,pee-NAY-dah
9984,pinera,peen-YEH-rah
9985,ping,PEENG
9986,pinmanee,PIHN-mah-nee
9987,pinochet,pee-noh-CHEHT
9988,piot,PEE-aht
9989,pique,PEE-kay
9990,pires,PEE-rehsh
9991,pires,PEE-rehs
9992,pires,PEER-ehs
9993,pisanu,pee-SAH-noo
9994,piskinsut,pihsh-KIHN-soot
9995,pithart,PEET-hahrt
9996,pitsuwan,PIHT-soo-wahn
9997,piwnik,PEEV-nihk
9998,plachkov,plahch-KAWV
9999,plame,PLAY-M
10000,planinc,plah-NIHNTS
10001,plassnik,PLAHS-nihk
10002,platek,PWAH-tehk
10003,platzeck,PLAHT-zehk
10004,plavsic,PLAHV-shihch
10005,plazynski,pwah-ZHIHN-skee
10006,pleuger,PLOY-ghehr
10007,plevneliev,plehv-nyeh-LYEHF
10008,plyush,PLYOOSH-CH
10009,pocar,poh-KAHR
10010,pociatek,PAW-chee-ah-tehk
10011,pocinok,paw-CHEE-nawk
10012,podesta,poh-DEHS-tah
10013,poe,POH
10014,pohamba,poh-HAHM-bah
10015,pokorni,POH-kohr-nee
10016,politkovskaya,poh-leet-KAWF-sk-eye-ah
10017,pollo,POH-loh
10018,ponce,PAWN-say
10019,ponta,POHN-tah
10020,popieluszko,pohp-yeh-WOOSH-koh
10021,poplasen,poh-PLAH-shehn
10022,popov,pah-PAWF
10023,popovic,PAH-poh-vihch
10024,popovic,poh-POH-vihch
10025,popovski,PAW-pahf-skee
10026,poraz,poh-RAHZ
10027,poroshenko,paw-raw-SHEHN-kaw
10028,portas,POHRT-ahsh
10029,portillo,poor-TEE-yoh
10030,potebenko,poh-teh-BEHN-kaw
10031,pourmohammadi,poor-moh-hah-mah-DEE
10032,pourzand,POOR-ZAND
10033,powell,POW-ehl
10034,prabhakaran,prahb-HAH-kah-rahn
10035,praljak,PRAHL-yahk
10036,prasad,prah-SAHD
10037,prats,PRAHTS
10038,prce,PEHRT-zeh
10039,prcevski,PEHR-chehf-skee
10040,preval,pray-VAHL
10041,prikhodko,pree-HAWD-kaw
10042,primakov,pree-mah-KAWF
10043,primorac,PREE-moh-rahtz
10044,privert,pree-V-AIR
10045,prlic,PEHR-lihch
10046,prodi,PROH-dee
10047,prods,PRAHDS
10048,prokhorov,PRAW-kah-rawf
10049,pronichev,PRAW-nee-chff
10050,pronk,PROHNK
10051,prueher,PREER
10052,prunskiene,PROONS-kyehn-neh
10053,puerta,PWEHR-tah
10054,pusic,POO-sihch
10055,pustovoitenko,poos-toh-voy-TEHN-kaw
10056,puteh,POO-teh
10057,putin,POO-tihn
10058,pyskun,pihs-KOON
10059,qaboos,KAH-AH-boos
10060,qader,KAH-dehr
10061,qaderi,KAH-deh-ree
10062,qadri,KAH-dree
10063,qambar,GUHM-bahr
10064,qandil,kahn-DEEL
10065,qanooni,kah-noo-NEE
10066,qarase,gah-RAH-say
10067,qatada,kah-TAH-dah
10068,quayes,K-EYE-ehs
10069,quereshi,koo-reh-SHEE
10070,quijandria,kee-hahn-DREE-ah
10071,quijano,kee-HAH-noh
10072,quiles,KEE-lays
10073,quiroga,kee-ROH-gah
10074,quispe,KEES-pay
10075,qureia,koo-RAY-uh
10076,qureshi,KOO-REH-SHEE
10077,rabbani,rah-BAH-nee
10078,rabemananjara,rah-beh-mah-nahn-JAH-rah
10079,rabin,rah-BEEN
10080,racan,RAH-chahn
10081,raceanu,rah-CHAH-noo
10082,racicot,RAHS-koh
10083,racz,RAHTZ
10084,rademaker,RAD-ah-may-kehr
10085,radic,RAH-dihch
10086,radicova,RAH-dee-choh-vah
10087,radisic,RAH-dee-sheets
10088,radmanovic,rahd-MAHN-oh-vihch
10089,radojevic,RAH-doh-yay-vihch
10090,radonjic,RAH-dohn-yihch
10091,radovanovic,rah-doh-VAHN-oh-vihch
10092,raduyev,rah-DOO-yehf
10093,rafini,RAH-fee-nee
10094,raguz,RAH-gooz
10095,rahman,RAH-mahn
10096,rahman,rah-MAHN
10097,rahmati,rah-mah-TEE
10098,raifak,R-EYE-fahk
10099,rais,RICE
10100,raissi,rah-EE-see
10101,rajabu,rah-JAH-boo
10102,rajaonarimampianina,rah-zhow-nah-ree-mahm-pee-AHN
10103,rajapakse,rah-jah-PAHK-seh
10104,rajavi,rah-jah-VEE
10105,rajha,RAHJ-hah
10106,rajic,RAH-yeech
10107,rajoelina,rah-joh-ee-LEEN-ah
10108,rajoub,rah-JOOB
10109,rajoy,rah-HOY
10110,rakhimov,rah-KEE-mawf
10111,rakipi,RAH-kee-pee
10112,rama,RAH-mah
10113,ramadoss,rahm-DOHS
10114,ramaphosa,rah-mah-POH-sah
10115,ramcharan,RAHM-chah-rahn
10116,ramdev,RAHM-dayv
10117,ramdial,RAM-dee-ahl
10118,ramezani,rah-meh-zaw-NEE
10119,ramgoolam,RAHM-goo-lahm
10120,ramkalawan,rahm-KAH-lah-wahn
10121,ramos,RAH-mohss
10122,ramos,RAH-mohs
10123,ranariddh,RAHN-ah-riht
10124,randrianarisoa,rahnd-REE-ahn-ahr-ee-SOO-ah
10125,rankovic,RAHN-koh-vihch
10126,rao,RAH-oo
10127,rasevic,RAH-sheh-vihch
10128,rasizade,rah-see-ZAH-deh
10129,rasmussen,RASS-moo-sehn
10130,rasteghar,rahs-teh-GAHR
10131,rato,RAH-toh
10132,ratsiraka,raht-SEE-rahk
10133,ratzinger,RAHT-sing-ah
10134,rau,RAH-OH
10135,raufi,rah-OO-fee
10136,ravalomanana,rah-vah-loh-mah-NAHN
10137,raznatovic,rahzh-nah-TOH-vihch
10138,razov,RAH-zawf
10139,razvozzheyev,rahz-vawz-ZHEYE-ehv
10140,rebu,ray-BOO
10141,redouane,rehd-WAHN
10142,refugio,ray-FOO-hee-oh
10143,rehn,REHN
10144,reichhold,R-EYE-K-hold
10145,reikstins,REE-ahk-shteens
10146,reinado,ray-NAH-doh
10147,reinfeldt,R-EYE-N-fehld
10148,remadna,reh-MAHD-nah
10149,remengesau,reh-mehn-geh-SOW
10150,remes,REH-mehsh
10151,remkes,REHM-kehs
10152,renuart,REH-noo-ahrt
10153,renzaho,rehn-ZAH-hoh
10154,renzi,REHN-zee
10155,repse,REHP-sheh
10156,ressam,reh-SAHM
10157,rexhepi,reh-JEH-pee
10158,reyes,RAY-ehs
10159,reynaud,ray-NOH
10160,rezaei,reh-zah-EE
10161,ribauw,ree-BOH
10162,rice,R-EYE-SS
10163,richard,ree-SHAHR(d)
10164,richards,RIH-cherhds
10165,rifai,reef-EYE
10166,rigi,REE-ghee
10167,rimi,REE-mee
10168,rincon,rihn-KOHN
10169,ringhold,RING-holm
10170,rini,REE-nee
10171,rivlin,RIHV-lihn
10172,rizhkov,reezh-KAWF
10173,rizo,REE-zoh
10174,robaina,roh-B-EYE-nah
10175,roca,ROH-kah
10176,rocen,ROH-chehn
10177,roche,ROH-sh
10178,rodrigues,rohd-REE-gehss
10179,rodriguez,rohd-REE-ghess
10180,rogge,ROH-guh
10181,rogozin,raw-GAW-zihn
10182,rohami,roh-haw-MEE
10183,roindefo,royn-DAYF
10184,roivas,ROY-vuhss
10185,rojas,ROH-hahs
10186,rojnica,ROY-neet-suh
10187,roldos,rohl-DOHSS
10188,romashko,roh-MAHSH-kaw
10189,romney,RAHM-nee
10190,romulo,RAHM-yoo-loh
10191,roncevic,RAHN-cheh-vihch
10192,rosales,roh-SAH-lehs
10193,rosello,roh-SAY-oh
10194,rosenthal,ROH-sehn-tahl
10195,rospigliosi,rohs-pihg-lee-OH-see
10196,rotfeld,ROHT-fehlt
10197,rouhani,roh-hah-NEE
10198,rousseff,ROO-sehf
10199,royal,ROY-ahl
10200,ruak,ROO-ahk
10201,rubenstein,ROO-behn-(sh-t-eye-n)
10202,ruberwa,roob-AIR-wah
10203,ruci,ROO-jee
10204,ruckauf,ROO-kah-oof
10205,rudainah,AH-BOOR-DAY-nah
10206,rudd,RUHD
10207,ruehe,ROO-heh
10208,ruggerio,roo-JEH-roh
10209,rugova,roo-GOH-vuh
10210,rugunda,roo-GOON-dah
10211,ruini,roo-EE-nee
10212,ruiz,roo-EES
10213,rumeida,roo-MAY-dah
10214,rumsfeld,RUHMS-fehld
10215,rumyantsev,room-YAHNT-suhf
10216,runcie,RUHN-see
10217,rupel,ROO-pehl
10218,rusesabagina,roo-seh-sah-bah-GHEE-nah
10219,rushailo,roosh-EYE-loh
10220,rushdie,ROOSH-dee
10221,rusmajli,roos-M-EYE-lee
10222,rusnok,ROOS-nahk
10223,rutelli,roo-TEH-lee
10224,rutskoy,root-SKOY
10225,rutte,RUH-tuh
10226,ruutel,ROO-tehl
10227,ruzek,ROO-zhehk
10228,ruzimuradov,roo-zee-muh-RAH-dawf
10229,ruzindana,roo-zihn-DAH-nah
10230,rwaka,(r)WAH-kah
10231,rwarakabjie,roo-ah-rah-kah-BEE-jay
10232,rwasa,r-WAH-sah
10233,ryabkov,ree-ahb-KAWF
10234,ryan,R-EYE-uhn
10235,rybachuk,reh-bah-CHOOK
10236,rybkin,REEB-kihn
10237,rychetsky,REE-heht-skee
10238,ryzhkov,rihzh-KAWF
10239,rzhavsky,ehr-ZHAHV-skee
10240,saadat,sah-ah-DAHT
10241,saadi,SAH-(ah)-dee
10242,saadi,SAH-ah-dee
10243,saakashvili,SAH-AH-kahsh-VEE-lee
10244,saavedra,sah-VAY-drah
10245,sabahi,sah-BAH-hee
10246,sabarno,sah-bahr-NOH
10247,sabaya,sah-bah-YAH
10248,saber,SAH-BEHR
10249,saberi,sah-BEH-ree
10250,sabines,sah-BEE-nehss
10251,sabirin,sah-BEE-reen
10252,saborio,sah-boh-REE-oh
10253,sabour,sah-BOOR
10254,sabouri,sah-boo-REE
10255,sabri,SAH-bree
10256,sacirbey,shah-cheer-BAY
10257,sadat,sah-DAHT
10258,sadder,SAH-drr
10259,sadi,SAH-dee
10260,sadio,SAH-dee-oh
10261,sadiq,SAH-DIHK
10262,sadulayeva,sah-dool-EYE-eh-vah
10263,saeedi,sah-ee-DEE
10264,saez,S-EYES
10265,safaev,sahf-EYE-ehv
10266,saffi,SAH-fee
10267,safonov,sah-FAW-nawf
10268,safronov,sah-FRAWN-awf
10269,sagat,SHAH-ghaht
10270,sagradyan,sah-grahd-YAHN
10271,sahabi,sah-hah-BEE
10272,sahagun,sah-GOON
10273,sahakian,sah-hah-kee-YAHN
10274,sahel,SAAH-hihl
10275,sahinkaya,shah-HIHN-kah-yah
10276,sahlin,sah-LEEN
10277,sahnoun,sah-NOON
10278,saibou,SAY-boo
10279,saidloo,sah-eed-LOO
10280,saidullayev,s-eye-dool-EYE-ehf
10281,sainovic,SH-EYE-noh-vihch
10282,saipov,sah-EE-pawv
10283,saitoti,s-eye-TOH-tee
10284,sakalas,SAH-koh-lahs
10285,sakic,SHAH-kihch
10286,sakik,SAH-kihk
10287,salangi,sah-lahn-GHEE
10288,salas,SAH-lahs
10289,saleh,SAH-leh
10290,saleh,SAW-leh
10291,salehi,saw-leh-HEE
10292,salem,sah-LEHM
10293,sali,SAH-LEE
10294,salih,sah-LIH
10295,salimi,sah-LEE-MEE
10296,salinas,sah-LEE-nahs
10297,sall,SAHL
10298,sallah,SAH-lah
10299,salloukh,sah-LOO-K
10300,salsinha,sal-SEEN-ah
10301,saltanov,sahl-TAH-nawf
10302,saluseki,sah-loo-SAY-kee
10303,samakuva,sah-mah-KOO-vah
10304,samaras,sah-mah-RAHS
10305,samaraweera,sah-mah-rah-WEER-ah
10306,samardzic,SAHM-ahr-jihch
10307,sambu,SAM-boo
10308,samedov,sah-MEH-dawf
10309,sammaruga,sah-mah-ROO-gah
10310,sampaio,sahmp-EYE-oo
10311,samper,sahmp-AIR
10312,samudra,sah-moo-DRAH
10313,sanabria,sah-NAH-bree-ah
10314,sanander,sah-nahn-DEHR
10315,sanaya,sahn-EYE-ah
10316,sanchez,SAN-chehs
10317,sanchez,SAHN-chehss
10318,sandoyan,sahn-doh-YAHN
10319,sanguinetti,sahn-ghee-NEH-tee
10320,sankara,sahn-KAH-rah
10321,sankoh,SAN-koh
10322,sanogo,SAH-noh-goh
10323,santer,sahn-TEHR
10324,santistevan,sahn-tee-STAY-vahn
10325,santos,SAHN-tohs
10326,santoso,san-TOH-soh
10327,saraljic,seh-RAH-lihch
10328,saran,SAH-rahn
10329,sarbayev,sahr-BAH-ehv
10330,sarid,sah-REED
10331,sarinic,SHAHR-ih-neech
10332,sarishvili,sah-reesh-VEE-lee
10333,sarkic,SHAHR-keech
10334,sarkisyan,sahr-kees-YAHN
10335,sarkozy,sahr-koh-ZEE
10336,sarmadi,sahr-mah-DEE
10337,sarnei,sahr-NAY
10338,sarovic,SHAH-roh-veech
10339,sarsembayev,sahr-sehn-B-EYE-ehv
10340,sartzetakis,sahr-jeh-TAH-kees
10341,sarwari,sahr-wah-REE
10342,sasae,sahs-EYE
10343,sastrohandoyo,sahs-troh-hahn-DOH-yoh
10344,sata,SAH-tah
10345,satsyuk,saht-SYOOK
10346,sattar,seh-TAHR
10347,sattar,sah-TAHR
10348,sattarifar,sah-tah-ree-FAHR
10349,satti,SAH-tee
10350,saudabayev,sau-dah-B-EYE-ehv
10351,savas,SAH-vahsh
10352,savetsila,sah-WEHT-see-LAH
10353,savi,SAH-vee
10354,savimbi,sah-VIHM-bee
10355,savisaar,sah-vee-SAHR
10356,sawalha,sah-WAHL-hah
10357,saxena,SAHK-say-nah
10358,say,S-EYE
10359,sayagues,sah-yah-GAYSS
10360,sayam,see-YAHM
10361,sayeh,SAY-yeh
10362,sayosone,say-eh-SOHN
10363,sayyed,SAH-yehd
10364,scajola,sk-eye-YOH-lah
10365,scalia,skah-LEE-ah
10366,schaeuble,SH-EYE-bleh
10367,schapiro,shah-PIH-roh
10368,scharping,SHAHR-peeng
10369,schepin,SHAY-pihn
10370,schettino,skeh-TEE-noh
10371,schiavo,SH-EYE-voh
10372,schiff,SHIHF
10373,schily,SHIH-lee
10374,schlesinger,SHLAY-zihng-ehr
10375,schlicher,SHLIHK-ehr
10376,schmognerova,SHMERHG-neh-roh-vah
10377,schonborn,SHEHRN-bohrn
10378,schori,shoh-REE
10379,schroeder,SHREHR-dehr
10380,schuessel,SHUHR-sehl
10381,schuller,SHOO-lehr
10382,schulte,SHUHL-tee
10383,schumer,SHOO-mehr
10384,schuster,SHOO-stehr
10385,schwan,SHVAHN
10386,schwarzenberg,SH-VAHRTS-ehn-behrg
10387,schwimmer,SH-VIHM-ehr
10388,scola,SKOH-lah
10389,scotty,SKAH-tee
10390,scowcroft,SKOH-krawft
10391,seaga,see-AH-gah
10392,seba,SEH-bah
10393,sebelius,seh-BEEL-yuhs
10394,seck,SEHK
10395,sedki,SIHD-kee
10396,seglins,SEHG-lihnch
10397,seguin,seh-GAAH
10398,seguis,SAY-ghees
10399,sejdou,say-DYEW
10400,sekhar,SHAY-kehr
10401,seks,SHEHKS
10402,selassie,seh-LASS-ee
10403,seleznyov,sehl-ehz-NYAWF
10404,selmani,sehl-MAH-nee
10405,seltsovsky,sehlt-SAWV-skee
10406,sendashonga,sehn-dah-SHOHNG-ah
10407,sener,SHEH-nehr
10408,senga,SEHNG-hah
10409,senilagakali,sehn-ee-lahg-ah-KAH-lee
10410,senkevich,SEHN-kay-vihch
10411,sensoy,SHEHN-soy
10412,sentamu,sehn-TAH-moo
10413,seppik,SEH-pihk
10414,serapio,seh-RAH-pee-oh
10415,serdyukov,sehrd-YOO-kawf
10416,sergeyev,sir-GAY-ehf
10417,serifis,seh-REE-fees
10418,seromba,seh-ROHM-bah
10419,serpa,S-AIR-pah
10420,serra,SEH-rah
10421,sesay,seh-SAY
10422,seselj,SHEH-shehl
10423,sevan,seh-VAHN
10424,sezgin,SEHZ-ghihn
10425,sfeir,S-FAY-R
10426,sgrena,S-GRAY-nah
10427,shaath,SHAH-AHTH
10428,shabangu,shah-BAHN-goo
10429,shabdurasulov,shahb-doo-rah-SOO-lawf
10430,shabir,sh-BEHR
10431,shaer,SHAH-ehr
10432,shaffi,SHAH-fee
10433,shafiee,shah-fee-EE
10434,shah,SHAH
10435,shahabuddin,shah-hah-boo-DEEN
10436,shahak,SHAH-hahk
10437,shahrani,shah-rah-NEE
10438,shahzad,shah-ZAHD
10439,shaimiyev,sh-eye-MEE-ehv
10440,shakeri,shah-keh-REE
10441,shakhnovsky,shahk-NAWV-skee
10442,shalah,SHAH-lah
10443,shalikashvili,shah-lee-kahsh-VEE-lee
10444,shalit,shah-LEET
10445,shalom,shah-LOHM
10446,shamba,SHAHM-bah
10447,shami,SHAM-ee
10448,shamir,shah-MEER
10449,shamkar,sham-KAHR
10450,shamkhani,shahm-kah-NEE
10451,shamlou,shahm-LOO
10452,shamshur,SHAHM-shoor
10453,shamsolvaezin,sham-sohl-vah-eh-ZEEN
10454,sharabaty,shah-rah-BAH-tee
10455,sharaf,SHAH-rahf
10456,sharif,shah-REEF
10457,sharipov,shah-REE-pawf
10458,sharon,shah-ROHN
10459,shashiashvili,shah-shee-ahsh-VEE-lee
10460,shastri,SHAHS-tree
10461,shatalov,shah-TAH-lawf
10462,shatta,SHAH-tah
10463,shawel,S-HOW-wuhl
10464,shawkat,SHAW-kaht
10465,shcharansky,sheh-RAHN-skee
10466,shcherban,shehr-BAHN
10467,sheetrit,SHEET-reet
10468,shehade,sheh-HAH-deh
10469,shehu,SHEH-hoo
10470,sheibani,shay-bah-NEE
10471,shekarau,sheh-kah-RAH-OH
10472,sher,SHEHR
10473,sherman,SHEHR-muhn
10474,shevardnadze,sheh-vahrd-NAHD-zeh
10475,shevchenko,shehv-CHEHN-kaw
10476,shihab,SHEE-hahb
10477,shikhmuradov,shihk-moor-AH-dawf
10478,shikhsaidov,shihk-sah-EE-dawv
10479,shinan,shee-NAN
10480,shinawatra,shihn-ah-WAHT
10481,shinseki,shehn-SEH-kee
10482,shiokawa,shee-OH-kah-wah
10483,shiozaki,shee-oh-ZAH-kee
10484,shkidchenko,SHKIHD-chehn-koh
10485,shkolnik,SHKOHL-neek
10486,shlash,sheh-LAHSH
10487,shmatko,SHMAHT-kaw
10488,shoigu,shoy-GOO
10489,shokhin,shoh-KEEN
10490,shoval,shoh-VAHL
10491,shpigun,shh-pee-GOON
10492,shraidi,SH-RAY-dee
10493,shtayyeh,sh-TAH-yeh
10494,shushkevich,shoosh-KAY-vihch
10495,shvydkoi,sh-vihd-KOY
10496,sibal,SIH-bl
10497,sibanda,see-BAHN-dah
10498,siderov,SEE-dehr-awf
10499,sidgmore,SIHJ-morh
10500,sidorsky,sih-DOHR-skee
10501,sidr,SIHD-rrr
10502,sieda,SEE-dah
10503,siew,SH-OW
10504,sigurdardottir,sih-goor-dahr-DAW-teer
10505,sihamoni,see-HAM-oh-NEE
10506,sihanouk,see-ah-NOOK
10507,sik,SHIHK
10508,sikatana,SKAH-tah-nah
10509,sikharulidze,SEEK-hah-roo-LEED-zeh
10510,sikirica,see-kee-REET-sah
10511,sikorski,shee-KOHR-skee
10512,sikua,SIHK-wah
10513,silaen,see-LAH-ehn
10514,silajdzic,see-L-EYE-jeech
10515,silva,SEEL-vah
10516,simao,SEE-(mah-oh)
10517,simatovic,see-mah-TOH-vihch
10518,simbolon,sihm-boh-LAHN
10519,simeus,see-MAY-yoos
10520,simic,SEE-meech
10521,simic,SEE-mihch
10522,simitis,see-MEE-tees
10523,simko,SHIHM-koh
10524,simon,see-MOHN
10525,simonovic,see-MOH-noh-vihch
10526,sin,SIHN
10527,singh,SIHNG
10528,singson,SIHNG-suhn
10529,sinha,SIHN-hah
10530,siniora,sehn-YOOR-ah
10531,sinunguruza,sih-noon-goo-ROO-zah
10532,sircar,SHAHR-kahr
10533,siregar,sih-ree-GAHR
10534,sisulu,soo-SOO-loo
10535,sitaula,sih-TAW-lah
10536,sjekirica,SYEH-keh-reet-sah
10537,skalko,SKAHL-koh
10538,skele,SH-KAY-lay
10539,skelemani,skeh-leh-MAH-nee
10540,skerrit,SKEH-reht
10541,skuratov,skoo-RAH-tawf
10542,slesers,SHLEH-sehrs
10543,slim,SLEEM
10544,sljivancanin,shlee-vahn-CHUH-neen
10545,smiljanic,smeel-YAH-nihch
10546,smirnov,smeer-NAWF
10547,smith,SMIH-TH
10548,smyrnov,smeer-NOHV
10549,snegur,SNEH-gehr
10550,sneh,SNEH
10551,sneir,(suh)NEER
10552,sobotka,SOH-baht-kah
10553,sobyanin,suhb-YAH-nihn
10554,socrates,SAH-krah-tehsh
10555,sodano,soh-DAH-noh
10556,sogavare,soh-gah-VAH-ray
10557,soglo,SOH-gloh
10558,sokol,SAW-kuhl
10559,solana,soh-LAH-nah
10560,solari,soh-LAH-ree
10561,soleimanpour,soo-lay-mahn-POOR
10562,solheim,SOHL-h-eye-m
10563,solis,soh-LEESS
10564,solouki,soh-loo-KEE
10565,solyom,SHOY-yohm
10566,solzhenitsyn,sohl-zheh-NEET-sehn
10567,somare,soh-MAH-ray
10568,somavia,soh-mah-VEE-ah
10569,somoza,soh-MOH-sah
10570,sompare,sohm-PAH-ray
10571,somsavat,LEHNG-sah-waht
10572,soomro,SOOM-roh
10573,soong,SOONG
10574,sophea,soh-PEE-ah
10575,soro,soh-ROH
10576,sorokin,saw-ROH-keen
10577,soromou,saw-raw-MOO
10578,soroush,soh-ROOSH
10579,sotiropoulo,soh-tih-roo-POO-loo
10580,sotomayor,soh-tohm-eye-YOHR
10581,souaidia,soo-A-dee-ah
10582,souflias,soo-flee-AHSS
10583,souter,SOO-tehr
10584,soyinka,SHOH-yihn-KAH
10585,spasojevic,SPAH-soh-yay-vihch
10586,speight,SPAYT
10587,spidla,SHPIHD-lah
10588,spiliotopoulos,speel-yoh-TOH-poh-lohss
10589,spiric,SHPEE-rihch
10590,spurdzins,SPOOR-jihnsh
10591,stakic,STAH-kihch
10592,stalin,STAH-lihn
10593,stambolic,STAHM-boh-lihch
10594,stanishev,stan-EE-shehv
10595,stanisic,STAH-nee-sheech
10596,stank,STAHNK
10597,stankovic,STAHN-koh-vihch
10598,stanoiu,stah-NOY-oo
10599,starovoitova,stah-roh-VOY-toh-vah
10600,steinbrueck,SHT-EYE-N-brook
10601,stelmakh,STEHL-mahk
10602,stepashin,steh-PAH-shihn
10603,stephanopoulos,steh-fah-NOH-poo-lohs
10604,stevens,STEE-vehns
10605,stipetic,STEE-peh-tihch
10606,stirling,STEER-lihng
10607,stoiber,SHTOY-behr
10608,stojic,STOY-ihch
10609,stojilkovic,stoy-YEEL-koh-vihch
10610,stojkovic,STOY-koh-vihch
10611,stolojan,stoh-loh-ZHAHN
10612,stoltenberg,STOHL-tehn-behrk
10613,stournaras,stoor-NAH-rahss
10614,stoyanov,stoy-AH-nawf
10615,stratan,strah-TAHN
